Classifications,Permanent Call Number,Material Type,Author,ISBN,ISSN,Title (Complete),Publication Place,Publisher,Publication Date,Barcode,Replacement cost,
Visual arts,N7475 .A52 2008,Book,"Agassi, Meir, 1947-",9789651318610; 9651318619,,"ha-Kad mi-Ṭenesi : mivḥar maʼamarin ʻal omanim, omanut ṿe-hitbonenut, 1983-1997 / Meʼir Agasi",Tel Aviv :,Merkaz ha-hadrakhah le-sifriyot be-Yiśraʼel Hotsaʼat ʻAm ʻoved,c2008.,39097011796076,,39097011796076
Architecture,NA2543.S6 T79 2007,Book,,9651319747; 9789651319747,,"Tsurot megurim : adrikhalut ṿe-ḥevrah be-Yiśraʼel / ba-ʻarikhat Sheli Kohen, Ṭulah ʻAmir",Tel Aviv :,ʻAm ʻoved; Ḥargol,c2007.,39097011796506,,39097011796506
Architecture,NA1478.J4 B33,Book,,,,Yerushalayim : leḳeṭ tokhniyot mivnim ṿa-atarim / liḳeṭ ṿe-ʻarakh Dan Bahaṭ.,[Tel Aviv] :,ha-Mador li-yediʻat ha-arets ba-tenuʻah ha-ḳibutsit,[1969],39097011800803,,39097011800803
Visual arts,N7277 .M234 2007,Book,,,,"Magishim piyus = Offering reconciliation = Nuqqadimu al-musālaḥah / [otsrot, Ornah T̋amir-Shesṭovits, Dafnah Zemorah].",[Ramat-Gan] :,ha-Muzeʼon le-omanut Yiśreʼelit,[2007],39097011802882,,39097011802882
Visual arts,N7483.G346 A5 2006,Book,"Gamzu, Haim.",9789657161371; 9657161371,,Dr. Ḥayim Gamzu : biḳoret omanut / Ḥayim Gamzu.,Tel Aviv :,Muzeʼon Tel Aviv le-omanut,2006,39097011804755,,39097011804755
Visual arts,N6853.P5 K58 1993,Book,"Kleinfelder, Karen L.",0226439836; 9780226439839,,"The artist, his model, her image, his gaze : Picasso's pursuit of the model / Karen L. Kleinfelder.",Chicago :,University of Chicago Press,1993,39097011812766,,39097011812766
Architecture,NA208 .V47,Journal,,,0305-5477,Vernacular architecture.,"[York, England :",Vernacular Architecture Group,1971?-,39097011819282,,39097011819282
Visual arts,N6512 .A94,Journal,,,,"Awards in painting, sculpture, printmaking, photography, and craft media / the Louis Comfort Tiffany Foundation.","New York, N.Y. :",The Foundation,c1992-,39097011821767,,39097011821767
Visual arts,N6512 .A94,Journal,,,,"Awards in painting, sculpture, printmaking, photography, and craft media / the Louis Comfort Tiffany Foundation.","New York, N.Y. :",The Foundation,c1992-,39097011833028,,39097011833028
Visual arts,N6512 .A69 2001,Book,,0810913976; 9780810913974; 0810946092; 9780810946095,,Art 21 : art in the twenty-first century.,New York :,Harry N Abrams Inc,2001-<2003>,39097011833804,,39097011833804
Architecture,NA1 .A69,Journal,,,0003-861X,The Architectural review : a magazine of architecture & the arts of design.,"[London,",Architectural Press Ltd,1896,39097011833846,,39097011833846
Architecture,NA1 .A6,Journal,,,0003-858X,Architectural record.,"[New York,",McGraw-Hill etc,1891,39097011833887,,39097011833887
Architecture,NA1 .A6,Journal,,,0003-858X,Architectural record.,"[New York,",McGraw-Hill etc,1891,39097011834158,,39097011834158
Architecture,NA1 .A6,Journal,,,0003-858X,Architectural record.,"[New York,",McGraw-Hill etc,1891,39097011834208,,39097011834208
Architecture,NA1 .A69,Journal,,,0003-861X,The Architectural review : a magazine of architecture & the arts of design.,"[London,",Architectural Press Ltd,1896,39097011834307,,39097011834307
Visual arts,N8 .O75,Journal,,,0030-5278,Oriental art.,"[London,",Oriental Art Magazine Ltd,1948,39097011835213,,39097011835213
Visual arts,N9 .W52,Journal,,,0084-0416,Winterthur portfolio.,Chicago [etc.],University of Chicago Press etc,1964,39097011842029,,39097011842029
Architecture,NA1 .S63,Journal,,,0037-9808,Journal of the Society of Architectural Historians.,"Meriden, Conn.",,1941,39097011842334,,39097011842334
Visual arts,N6505 .A619,Journal,,,0092-1327,American art review.,"Kansas City, MO, etc.",Kellaway Pub Co,1973,39097011842813,,39097011842813
Visual arts,N7832 .D4,Book,,,,Repertorium der christlich-antiken Sarkophage / herausgegeben von Friedrich Wilhelm Deichmann.,Wiesbaden :,F Steiner,c1967-,39097011845618,,39097011845618
Visual arts,N7483.P3 A4 2001,Book,"Panofsky, Erwin, 1892-1968.",3447044489; 9783447044486,,Korrespondenz 1910 bis 1968 : eine kommentierte Auswahl in fünf Bänden / Erwin Panofsky ; herausgegeben von Dieter Wuttke.,Wiesbaden :,Harrassowitz,2001-,39097011846681,,39097011846681
Visual arts,N8 .A75,Journal,,,0004-3648,Artibus Asiae ...,"Ascona,",Artibus Asiae,1926,39097011850246,,39097011850246
Architecture,NA9090 .R6 1975,Book,"Rosenau, Helen",0064384616; 0064300153; 9780064384612; 9780064300155,,The ideal city : its architectural evolution / Helen Rosenau.,New York :,Harper & Row,[1975] c1972.,39097011850733,,39097011850733
Architecture,NA735.B7 C87 1980,Book,"Curtis, William J. R.",,,"Boston : forty years of modern architecture : Institute of Contemporary Art, Boston, September 9-October 26, 1980.",Boston :,The Institute,c1980.,39097011851152,,39097011851152
Visual arts,N7103 .A4 1992,Book,,0870996363; 9780870996368; 0870996371; 9780870996375; 0810964139; 9780810964136,,Al-Andalus : the art of Islamic Spain / edited by Jerrilynn D. Dodds.,New York :,Distributed by HN Abrams; Metropolitan Museum of Art,1992,39097011864312,88.5,39097011864312
Architecture,NA680 .W67 1999,Book,,3211832831; 9783211832837; 3211832904; 9783211832905; 3211832939; 9783211832936,,"World architecture 1900-2000 : a critical mosaic / general editor, Kenneth Frampton.",Wien :,Springer,<c1999 >,39097011865046,68.88,39097011865046
Architecture,NA680 .W67 1999,Book,,3211832831; 9783211832837; 3211832904; 9783211832905; 3211832939; 9783211832936,,"World architecture 1900-2000 : a critical mosaic / general editor, Kenneth Frampton.",Wien :,Springer,<c1999 >,39097011865095,68.88,39097011865095
Architecture,NA680 .W67 1999,Book,,3211832831; 9783211832837; 3211832904; 9783211832905; 3211832939; 9783211832936,,"World architecture 1900-2000 : a critical mosaic / general editor, Kenneth Frampton.",Wien :,Springer,<c1999 >,39097011865186,308.41,39097011865186
Visual arts,N81 .C6,Journal,,,,The Art journal.,[New York],College Art Association of America,1941,39097011874535,,39097011874535
Visual arts,N6921.F7 L46 2005,Book,,0888848048; 9780888848048,,"Leonardo Da Vinci, Michelangelo, and the Renaissance in Florence / edited by David Franklin.","Ottawa, Ont. :",Yale University Press distributor; National Gallery of Canada,c2005.,39097011876977,84.96,39097011876977
Architecture,NA1479.8.B33 S74 2005,Book,"Steele, James, 1943-",0500342067; 9780500342060,,The architecture of Rasem Badran : narratives on people and place / James Steele.,"New York, N.Y. :",Thames & Hudson,2005,39097011877264,84.96,39097011877264
Architecture,NA737.S28 M47 2005,Book,"Merkel, Jayne.",071484277X; 9780714842776,,Eero Saarinen / Jayne Merkel.,London ;,Phaidon Press,2005,39097011878379,,39097011878379
Architecture,NA735.C4 C3757 2005,Book,,0226870383; 9780226870380,,"Chicago architecture : histories, revisions, alternatives / edited by Charles Waldheim and Katerina Rüedi Ray.",Chicago :,University of Chicago Press,c2005.,39097011878510,,39097011878510
Architecture,NA1313.C35 K46 2005,Book,"Kent, Cheryl.",0847827011; 9780847827015; 0847827275; 9780847827275,,"Santiago Calatrava : Milwaukee Art Museum, Quadracci Pavilion / by Cheryl Kent ; foreword by David Gordon ; new color photography by Jeff Millies, Hedrich Blessing.",New York :,Rizzoli,c2005.,39097011879567,23.8,39097011879567
Visual arts,N7386 .S48 2005,Book,"Silverman, Raymond Aaron.",097487292X; 9780974872926,,Painting Ethiopia : the life and work of Qes Adamu Tesfaw / Raymond A. Silverman ; with contributions by Neal Sobania and Leah Niederstadt.,Los Angeles :,UCLA Fowler Museum of Cultural History,c2005.,39097011879716,19.8,39097011879716
Visual arts,N6996 .I474 2004,Book,,8876240160; 9788876240164,,"Imperial Saint Petersburg : from Peter the Great to Catherine II / [curator, Brigitte de Montclos ; authors, B. de Montclos ... [et al.]].",Milan :,Grimaldi Forum; Skira,2004,39097011879765,40.95,39097011879765
Visual arts,N8600 .U53 2005,Book,,0415339561; 9780415339568; 041533957X; 9780415339575,,Understanding international art markets and management / edited by Iain Robertson.,London ;,Routledge,c2005.,39097011880086,84.96,39097011880086
Architecture,NA1114 .K574 2005,Book,"Kirk, Terry.",1568984383; 9781568984384; 1568984200; 9781568984209; 1568984367; 9781568984360,,The architecture of modern Italy / Terry Kirk.,New York :,Princeton Architectural Press,c2005.,39097011880516,44.2,39097011880516
Visual arts,N8846.C6 E44 2005,Book,"Elliott, Jeannette Shambaugh.",0295985224; 9780295985220,,The odyssey of China's Imperial art treasures / Jeannette Shambaugh Elliott with David Shambaugh.,Seattle :,University of Washington Press,c2005.,39097011880953,84.96,39097011880953
Architecture,NA755 .M88 2005,Book,"Mutlow, John V.",1876907843; 9781876907846,,The new architecture of Mexico / John V. Mutlow.,"Mulgrave, Vic. :",Images Publishing,c2005.,39097011883775,41.97,39097011883775
Architecture,NA1049.N7 G73 2005,Book,"Grant, Lindy.",0300106866; 9780300106862,,Architecture and society in Normandy 1120-1270 / Lindy Grant.,New Haven [Conn.] :,Yale University Press,c2005.,39097011883957,63.75,39097011883957
Visual arts,N7023.3.J45 A4 2005,Book,,0300107064; 9780300107067,,Georg Jensen jewelry / edited by David A. Taylor.,"New Haven, Conn. ;",Yale University Press,2005,39097011885572,10,39097011885572
Architecture,NA737.K32 M33 2005,Book,"McCarter, Robert.",0714840459; 9780714840451,,Louis I. Kahn / Robert McCarter.,London ;,Phaidon,2005,39097011886505,10,39097011886505
Visual arts,N8260 .C66 2005,Book,,0754605752; 9780754605751,,"Conflicting visions : war and visual culture in Britain and France, c. 1700-1830 / edited by John Boneham and Geoff Quilley.","Aldershot, Hants., England ;",Ashgate,c2005.,39097011886604,10,39097011886604
Visual arts,N7485.U6 H37 2005,Book,"Harris, Jonathan (Jonathan P.)",0415324289; 9780415324281; 0415324297; 9780415324298,,"Writing back to modern art : after Greenberg, Fried, and Clark / Jonathan Harris.",London ;,Routledge,2005,39097011886638,10,39097011886638
Visual arts,N8725 .A43 2005,Book,"Alexander, Victoria D.",140394525X; 9781403945259,,Art and the state : the visual arts in comparative perspective / Victoria D. Alexander and Marilyn Rueschemeyer.,"Houndmills, Basingstoke, Hampshire [England] ;",Palgrave Macmillan,2005,39097011887404,10,39097011887404
Architecture,NA6241 .B45 2005,Book,"Belfoure, Charles, 1954-",078642060X; 9780786420605,,Monuments to money : the architecture of American banks / Charles Belfoure.,"Jefferson, N.C. :",McFarland & Co,c2005.,39097011887453,10,39097011887453
Visual arts,N6853.P5 B78 2004,Book,"Brunner, Kathleen.",1901033090; 9781901033090,,Picasso rewriting Picasso / Kathleen Brunner.,London :,Black Dog Publishing,c2003.,39097011888162,19.77,39097011888162
Visual arts,N7952.A1 A84 2005,Book,,9004131671; 9789004131675,,The art of the Franciscan Order in Italy / edited by William R. Cook.,Leiden ;,Brill,c2005.,39097011888436,10,39097011888436
Architecture,NA208 .V52 2005,Book,,0804751544; 9780804751544; 0804753431; 9780804753432,,"Vernacular modernism : heimat, globalization, and the built environment / edited by Maiken Umbach and Bernd Hüppauf.","Stanford, Calif. :",Stanford University Press,c2005.,39097011888873,10,39097011888873
Visual arts,N8835 .P83 2005,Book,,0295985216; 9780295985213,,Public art by the book / edited by Barbara Goldstein.,Seattle :,Americans for the Arts in association with University of Washington Press,c2005.,39097011889129,10,39097011889129
Visual arts,N6535.N5 P46 2005,Book,"Perl, Jed.",1400041317; 9781400041312,,New art city / Jed Perl.,New York :,Knopf,2005,39097011889582,10,39097011889582
Visual arts,N6853.D33 A4 2004,Book,"Degas, Edgar, 1834-1917.",1857099699; 9781857099690,,Art in the making : Degas / David Bomford ... [et al.].,London :,Distributed by Yale University Press; National Gallery,2004,39097011891414,35,39097011891414
Architecture,NA1313.C35 A4 2004,Book,"Tzonis, Alexander.",0847826414; 9780847826414,,Santiago Calatrava : the complete works / Alexander Tzonis.,New York :,Rizzoli,c2004.,39097011891646,63.76,39097011891646
Visual arts,N6848.5.S96 M34 2005,Book,"Mahon, Alyce.",0500238219; 9780500238219,,"Surrealism and the politics of eros, 1938-1968 / Alyce Mahon.",London :,Thames & Hudson,2005,39097011891810,10,39097011891810
Architecture,NA1545 .D39 2005,Book,"Dawson, Layla.",3791332708; 9783791332703,,China's new dawn : an architectural transformation / Layla Dawson.,Munich ;,Prestel,c2005.,39097011891885,10,39097011891885
Visual arts,N6921.S6 R36 2005,Book,,1931112428; 9781931112420; 1931112436; 9781931112437,,Renaissance Siena : art in context / edited by A. Lawrence Jenkens.,"Kirksville, Mo. :",Truman State University Press,c2005.,39097011891927,10,39097011891927
Visual arts,N6853.M33 A4 2004,Book,,1903973465; 9781903973462; 1903973473; 9781903973479,,"Matisse, his art and his textiles : the fabric of dreams.",London :,Royal Academy of Arts,c2004.,39097011891976,10,39097011891976
Visual arts,N6535.N5 R67 2006,Book,"Roussel, Christine.",0393060829; 9780393060829,,The art of Rockefeller Center / Christine Roussel.,New York :,WW Norton,c2006.,39097011892016,10,39097011892016
Visual arts,N6535.C6 G53 2005,Book,"Gibans, Nina Freedlander.",0873388194; 9780873388191,,Creative essence : Cleveland's sense of place / Nina Freedlander Gibans.,Kent :,Kent State University Press,c2005.,39097011892024,10,39097011892024
Visual arts,N6846 .J67 2005,Book,,0892368012; 9780892368013,,Joséphine and the arts of the Empire / edited by Eleanor P. DeLorme ; with contributions by Bernard Chevallier ... [et al.].,Los Angeles :,JP Getty Museum,c2005.,39097011892081,10,39097011892081
Visual arts,N7953.A1 P43 2005,Book,"Pearson, Andrea G.",0754651541; 9780754651543,,"Envisioning gender in Burgundian devotional art, 1350-1530 : experience, authority, resistance / Andrea Pearson.","Aldershot, Hampshire, England ;",Ashgate,c2005.,39097011892933,10,39097011892933
Visual arts,N7073.M8 P75 2005,Book,"Prideaux, Sue.",0300110243; 9780300110241,,Edvard Munch : behind the Scream / Sue Prideaux.,New Haven [Conn.] :,Yale University Press,c2005.,39097011895175,10,39097011895175
Visual arts,N6512 .C347 2005,Book,"Carlin, John, 1955-",0300109970; 9780300109979,,Imagining America : icons of 20th-century American art / John Carlin and Jonathan Fineberg.,New Haven :,Yale University Press,c2005.,39097011895985,10,39097011895985
Architecture,NA7238.P53 V36 2003,Book,"Vandenberg, Maritz.",0714831522; 9780714831527,,Farnsworth House : Ludwig Mies van der Rohe / Maritz Vandenberg.,London ;,Phaidon Press,c2003.,39097011896231,11.53,39097011896231
Visual arts,N6988.5.C64 K53 2005,Book,"Kiaer, Christina.",0262112892; 9780262112895,,Imagine no possessions : the socialist objects of Russian constructivism / Christina Kiaer.,"Cambridge, Mass. :",MIT Press,c2005.,39097011896991,10,39097011896991
Visual arts,N7475 .E54 2005,Book,"Elkins, James, 1955-",0415972698; 9780415972697; 0415972701; 9780415972703,,"Master narratives and their discontents / Elkins James, with an introduction by Anna Sigríður.",New York ;,Routledge,c2005.,39097011897064,10,39097011897064
Visual arts,N6505 .U64 2005,Book,"Updike, John.",1400044189; 9781400044184,,Still looking : essays on American art / John Updike.,New York :,Knopf,2005,39097011897148,10,39097011897148
Visual arts,N739.5 .K48 2005,Book,"Ketcham, Diana.",0500342156; 9780500342152,,"The de Young in the 21st century : a museum by Herzog & de Meuron / Diana Ketcham with Michael Corbett , Mitchell Schwarzer, and Aaron Betsky ; principal photography by Mark Darley.",London :,Fine Arts Museums of San Francisco; Thames & Hudson,2005,39097011897783,10,39097011897783
Visual arts,N8217.I5 P73 2005,Book,"Pratt, Stephanie, 1958-",080613657X; 9780806136578,,"American Indians in British art, 1700-1840 / Stephanie Pratt.",Norman :,University Of Oklahoma Press,c2005.,39097011899193,10,39097011899193
Architecture,NA1053.J4 B345 2005,Book,"Baltanás, José.",0500512337; 9780500512333,,Walking through Le Corbusier : a tour of his masterworks / text and photographs by José Baltanás.,London ;,Thames & Hudson,2005,39097011899714,10,39097011899714
Architecture,NA2543.S6 E18 2005,Book,"Easterling, Keller, 1959-",026205079X; 9780262050791,,Enduring innocence : global architecture and its political masquerades / Keller Easterling.,"Cambridge, Mass. :",MIT Press,c2005.,39097011901122,10,39097011901122
Architecture,NA1455.F53 A26 2005,Book,"Ray, Nicholas.",0300107498; 9780300107494,,Alvar Aalto / Nicholas Ray.,New Haven :,Yale University Press,c2005.,39097011901155,10,39097011901155
